title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
The Logic Of Scientific Discovery,Popper,analytic,"I think they are wrong, for I believe in the following thesis.","i think they are wrong, for i believe in the following thesis.",1959,2002,62,"['think', 'they', 'are', 'wrong', 'for', 'believe', 'in', 'the', 'following', 'thesis']"," -PRON- think -PRON- be wrong , for -PRON- believe in the following thesis ."
The Logic Of Scientific Discovery,Popper,analytic,Philosophers are as free as others to use any method in searching for truth.,philosophers are as free as others to use any method in searching for truth.,1959,2002,76,"['philosophers', 'are', 'as', 'free', 'as', 'others', 'to', 'use', 'any', 'method', 'in', 'searching', 'for', 'truth']", philosopher be as free as other to use any method in search for truth .
The Logic Of Scientific Discovery,Popper,analytic,There is no method peculiar to philosophy.,there is no method peculiar to philosophy.,1959,2002,42,"['there', 'is', 'no', 'method', 'peculiar', 'to', 'philosophy']", there be no method peculiar to philosophy .
The Logic Of Scientific Discovery,Popper,analytic,A second thesis which I should like to propound here is this.,a second thesis which i should like to propound here is this.,1959,2002,61,"['second', 'thesis', 'which', 'should', 'like', 'to', 'propound', 'here', 'is', 'this']", a second thesis which -PRON- should like to propound here be this .
The Logic Of Scientific Discovery,Popper,analytic,The central problem of epistemology has always been and still is the problem of the growth of knowledge.,the central problem of epistemology has always been and still is the problem of the growth of knowledge.,1959,2002,104,"['the', 'central', 'problem', 'of', 'epistemology', 'has', 'always', 'been', 'and', 'still', 'is', 'the', 'problem', 'of', 'the', 'growth', 'of', 'knowledge']", the central problem of epistemology have always be and still be the problem of the growth of knowledge .
The Logic Of Scientific Discovery,Popper,analytic,And the growth of knowledge can be studied best by studying the growth of scientific knowledge.,and the growth of knowledge can be studied best by studying the growth of scientific knowledge.,1959,2002,95,"['and', 'the', 'growth', 'of', 'knowledge', 'can', 'be', 'studied', 'best', 'by', 'studying', 'the', 'growth', 'of', 'scientific', 'knowledge']", and the growth of knowledge can be study best by study the growth of scientific knowledge .
The Logic Of Scientific Discovery,Popper,analytic,"I do not think that the study of the growth of knowledge can be replaced by the study of linguistic usages, or of language systems.","i do not think that the study of the growth of knowledge can be replaced by the study of linguistic usages, or of language systems.",1959,2002,131,"['do', 'not', 'think', 'that', 'the', 'study', 'of', 'the', 'growth', 'of', 'knowledge', 'can', 'be', 'replaced', 'by', 'the', 'study', 'of', 'linguistic', 'usages', 'or', 'of', 'language', 'systems']"," -PRON- do not think that the study of the growth of knowledge can be replace by the study of linguistic usage , or of language system ."
The Logic Of Scientific Discovery,Popper,analytic,"And yet, I am quite ready to admit that there is a method which might be described as 'the one method of philosophy'.","and yet, i am quite ready to admit that there is a method which might be described as 'the one method of philosophy'.",1959,2002,117,"['and', 'yet', 'am', 'quite', 'ready', 'to', 'admit', 'that', 'there', 'is', 'method', 'which', 'might', 'be', 'described', 'as', 'the', 'one', 'method', 'of', 'philosophy']"," and yet , -PRON- be quite ready to admit that there be a method which may be describe as ' the one method of philosophy ' ."
The Logic Of Scientific Discovery,Popper,analytic,"But it is not characteristic of philosophy alone; it is, rather, the one method of all rational discussion, and therefore of the natural sciences as well as of philosophy.","but it is not characteristic of philosophy alone; it is, rather, the one method of all rational discussion, and therefore of the natural sciences as well as of philosophy.",1959,2002,171,"['but', 'it', 'is', 'not', 'characteristic', 'of', 'philosophy', 'alone', 'it', 'is', 'rather', 'the', 'one', 'method', 'of', 'all', 'rational', 'discussion', 'and', 'therefore', 'of', 'the', 'natural', 'sciences', 'as', 'well', 'as', 'of', 'philosophy']"," but -PRON- be not characteristic of philosophy alone ; -PRON- be , rather , the one method of all rational discussion , and therefore of the natural science as well as of philosophy ."
The Logic Of Scientific Discovery,Popper,analytic,The method I have in mind is that of stating one's problem clearly and of examining its various proposed solutions critically.,the method i have in mind is that of stating one's problem clearly and of examining its various proposed solutions critically.,1959,2002,126,"['the', 'method', 'have', 'in', 'mind', 'is', 'that', 'of', 'stating', 'one', 'problem', 'clearly', 'and', 'of', 'examining', 'its', 'various', 'proposed', 'solutions', 'critically']", the method -PRON- have in mind be that of state one 's problem clearly and of examine -PRON- various propose solution critically .
The Logic Of Scientific Discovery,Popper,analytic,I have italicized the words 'rational discussion' and 'critically' in order to stress that I equate the rational attitude and the critical attitude.,i have italicized the words 'rational discussion' and 'critically' in order to stress that i equate the rational attitude and the critical attitude.,1959,2002,148,"['have', 'italicized', 'the', 'words', 'rational', 'discussion', 'and', 'critically', 'in', 'order', 'to', 'stress', 'that', 'equate', 'the', 'rational', 'attitude', 'and', 'the', 'critical', 'attitude']", -PRON- have italicize the word ' rational discussion ' and ' critically ' in order to stress that -PRON- equate the rational attitude and the critical attitude .
The Logic Of Scientific Discovery,Popper,analytic,"The point is that, whenever we propose a solution to a problem, we ought to try as hard as we can to overthrow our solution, rather than defend it.","the point is that, whenever we propose a solution to a problem, we ought to try as hard as we can to overthrow our solution, rather than defend it.",1959,2002,147,"['the', 'point', 'is', 'that', 'whenever', 'we', 'propose', 'solution', 'to', 'problem', 'we', 'ought', 'to', 'try', 'as', 'hard', 'as', 'we', 'can', 'to', 'overthrow', 'our', 'solution', 'rather', 'than', 'defend', 'it']"," the point be that , whenever -PRON- propose a solution to a problem , -PRON- ought to try as hard as -PRON- can to overthrow -PRON- solution , rather than defend -PRON- ."
The Logic Of Scientific Discovery,Popper,analytic,"Few of us, unfortunately, practise this precept; but other people, fortunately, will supply the criticism for us if we fail to supply it ourselves.","few of us, unfortunately, practise this precept; but other people, fortunately, will supply the criticism for us if we fail to supply it ourselves.",1959,2002,147,"['few', 'of', 'us', 'unfortunately', 'practise', 'this', 'precept', 'but', 'other', 'people', 'fortunately', 'will', 'supply', 'the', 'criticism', 'for', 'us', 'if', 'we', 'fail', 'to', 'supply', 'it', 'ourselves']"," few of -PRON- , unfortunately , practise this precept ; but other people , fortunately , will supply the criticism for -PRON- if -PRON- fail to supply -PRON- -PRON- ."
The Logic Of Scientific Discovery,Popper,analytic,Yet criticism will be fruitful only if we state our problem as clearly as we can and put our solution in a sufficiently definite form a form in which it can be critically discussed.,yet criticism will be fruitful only if we state our problem as clearly as we can and put our solution in a sufficiently definite form a form in which it can be critically discussed.,1959,2002,181,"['yet', 'criticism', 'will', 'be', 'fruitful', 'only', 'if', 'we', 'state', 'our', 'problem', 'as', 'clearly', 'as', 'we', 'can', 'and', 'put', 'our', 'solution', 'in', 'sufficiently', 'definite', 'form', 'form', 'in', 'which', 'it', 'can', 'be', 'critically', 'discussed']", yet criticism will be fruitful only if -PRON- state -PRON- problem as clearly as -PRON- can and put -PRON- solution in a sufficiently definite form a form in which -PRON- can be critically discuss .
The Logic Of Scientific Discovery,Popper,analytic,I do not deny that something which may be called 'logical analysis' can play a role in this process of clarifying and scrutinizing our problems and our proposed solutions; and I do not assert that the methods of 'logical analysis' or 'language analysis' are necessarily useless.,i do not deny that something which may be called 'logical analysis' can play a role in this process of clarifying and scrutinizing our problems and our proposed solutions; and i do not assert that the methods of 'logical analysis' or 'language analysis' are necessarily useless.,1959,2002,278,"['do', 'not', 'deny', 'that', 'something', 'which', 'may', 'be', 'called', 'logical', 'analysis', 'can', 'play', 'role', 'in', 'this', 'process', 'of', 'clarifying', 'and', 'scrutinizing', 'our', 'problems', 'and', 'our', 'proposed', 'solutions', 'and', 'do', 'not', 'assert', 'that', 'the', 'methods', 'of', 'logical', 'analysis', 'or', 'language', 'analysis', 'are', 'necessarily', 'useless']", -PRON- do not deny that something which may be call ' logical analysis ' can play a role in this process of clarify and scrutinize -PRON- problem and -PRON- propose solution ; and -PRON- do not assert that the method of ' logical analysis ' or ' language analysis ' be necessarily useless .
On Certainty,Wittgenstein,analytic,"If you do know that here is one hand,' we'll grant you all the rest.","if you do know that here is one hand,' we'll grant you all the rest.",1950,1969,68,"['if', 'you', 'do', 'know', 'that', 'here', 'is', 'one', 'hand', 'we', 'll', 'grant', 'you', 'all', 'the', 'rest']"," if -PRON- do know that here be one hand , ' -PRON- will grant -PRON- all the rest ."
On Certainty,Wittgenstein,analytic,"When one says that such and such a proposition can't be proved, of course that does not mean that it can't be derived from other propositions; any proposition can be derived from other ones.","when one says that such and such a proposition can't be proved, of course that does not mean that it can't be derived from other propositions; any proposition can be derived from other ones.",1950,1969,190,"['when', 'one', 'says', 'that', 'such', 'and', 'such', 'proposition', 'can', 'be', 'proved', 'of', 'course', 'that', 'does', 'not', 'mean', 'that', 'it', 'can', 'be', 'derived', 'from', 'other', 'propositions', 'any', 'proposition', 'can', 'be', 'derived', 'from', 'other', 'ones']"," when one say that such and such a proposition can not be prove , of course that do not mean that -PRON- can not be derive from other proposition ; any proposition can be derive from other one ."
